,,1980,,,,1981,,,,1982,,,,1983,,,,1984,,,,1985,,,,1986,,,,1987,,,,1988,,,,1989,,,,1990,,,,1991,,,,1992,,,,1993,,,,1994,,,,1995,,,,1996,,,,1997,,,,1998,,,,1999,,,,2000,,,,2001,,,,2002,,,,2003,,,,2004,,,,2005,,,,2006,,,,2007,,,,2008,,,,2009,,,,2010,,,,2011,,,,2012,,,,2013,,,,2014,,,
Longitude,Latitude ,Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg)
-75.25,37.75,0.8903178985,24.76507676,14.55315508,0.0002428993643,3.448671906,23.3297603,13.0701434,0.0002633127415,4.575529004,20.55510571,13.12100566,0.0002656209553,5.462320509,23.26663478,13.61080195,0.0002628704656,5.26695015,22.53585941,12.15038889,0.0002666929879,3.530626908,21.44152825,13.57489127,0.0002640846192,5.084505303,22.76322084,12.9953454,0.0002621052619,3.493195351,21.33691786,12.01950168,0.0002716404948,5.0987905,21.02224742,12.45989369,0.0002666444175,5.229425355,22.83137013,12.93154303,0.0002687778354,4.946375797,24.60833973,14.34070869,0.0002568318783,6.978334695,21.61261678,13.97389217,0.00025758728,5.258963548,21.12731017,13.0075512,0.000264970001,4.846555208,19.00286342,11.94160088,0.0002695612942,3.645403967,21.85111167,12.78569888,0.0002659637294,4.931962605,24.19345854,13.82571316,0.0002600579525,3.512985794,22.73567783,12.05602768,0.0002731211119,5.776343383,22.6013574,13.64501139,0.0002601825932,5.846358918,22.41907216,13.65977116,0.0002567648348,5.952192233,22.59623232,13.84838853,0.0002590527124,4.454148784,22.75360105,13.48292002,0.0002623128764,4.275568692,20.49476565,12.53819191,0.0002626046321,7.308704675,24.59223491,14.67548551,0.0002559788763,3.135439028,20.12105903,11.70687181,0.0002640162886,3.013816895,21.93384898,11.64709741,0.0002668226517,3.641627733,21.05569476,12.11603853,0.0002671242891,6.246707363,22.71861917,12.60506011,0.0002619436878,4.397687342,22.02375939,13.15283542,0.0002628207189,7.14916443,20.14285553,13.01184453,0.0002595847242,4.78758184,22.4164813,12.60808261,0.0002620297029,3.320276402,21.86409654,10.99934014,0.0002660425335,3.78651545,21.49114612,12.58178645,0.0002570721027,7.224055155,18.83566735,13.80659616,0.0002570247769,5.499135812,21.60521226,12.75171248,0.0002538704724,4.276393061,22.26364116,12.61720511,0.0002605087244
-75.75,37.75,-0.4277089238,27.87936592,15.70863207,0.0002588666526,1.58249712,26.75335884,14.41582098,0.0002527012245,2.280659199,27.25004005,15.15410423,0.0002517739401,4.816530704,27.33414268,15.70873165,0.0002459585394,2.477952957,26.84473038,15.2009149,0.0002524535466,2.135185242,26.58976936,15.59315177,0.0002506368583,3.307349205,27.48975372,15.49367227,0.0002499107237,2.34801054,27.72005272,15.04522769,0.0002514062568,3.306406975,28.1144352,14.93058882,0.0002462694289,4.062458992,27.18102264,15.37203197,0.0002400323407,3.078989983,27.37727547,15.83046985,0.0002471563124,5.649004459,27.63419914,16.19485756,0.0002322817212,4.374204636,26.74839783,15.20583173,0.0002516469807,4.186263561,27.69037056,15.70616357,0.0002441587706,2.397017717,27.82284927,15.1679732,0.0002599364598,2.815645456,27.35224724,15.2967814,0.0002412699547,2.281632185,26.54096794,14.56477324,0.0002577322048,4.798668385,27.01376915,15.08192539,0.0002359810296,6.006175518,27.07779503,16.17419748,0.0002036363696,5.277158737,28.02649307,15.52070657,0.0002388324341,3.180902958,26.46927834,15.28313311,0.0002483889148,2.45331502,26.77325249,15.50829472,0.0002318431022,5.345592022,27.6257782,16.09552026,0.0002453405468,1.799040675,27.54391289,14.99076425,0.0002197538403,2.209021091,27.25343323,15.50603948,0.0002406468252,3.186201334,28.78904343,15.2403989,0.0002332296983,5.409424782,28.25386429,15.82379878,0.0002165513818,2.532141924,27.86037445,15.8181571,0.0002519483533,5.875733376,27.32675552,16.02183223,0.0002361744003,3.629638672,28.01825523,15.57338703,0.0002463072966,2.517834187,28.16786194,15.45219711,0.000240981979,1.848236322,28.18181229,16.28839693,0.000240552545,6.442581177,27.96267891,16.57010428,0.0002259553027,4.808342934,27.68055534,15.6137888,0.0002387991307,2.654851913,26.51121521,15.13566772,0.0002490497997
-73.25,38.25,2.808408022,3.477488995,2.977140123,0.0002645638147,3.013740301,3.453631401,3.250812809,0.0002674177522,3.245373487,3.517905712,3.364014745,0.0002640722353,3.34219718,3.545838594,3.444914917,0.0002631132738,3.27159071,3.551083803,3.456507822,0.0002654673347,3.362670898,3.503708601,3.441502094,0.0002625866133,3.270253897,3.517069578,3.419487973,0.0002615273649,3.319114447,3.504386663,3.437857747,0.000259884587,3.424667835,3.629241467,3.54182899,0.0002606710502,3.306710243,3.752490044,3.539167066,0.0002601868133,3.351423502,3.713890076,3.538960914,0.0002605392971,3.192355871,3.532470226,3.292759975,0.0002621662085,3.255831718,3.691909075,3.496858497,0.0002602425714,3.303569794,3.692392826,3.456116339,0.0002631394721,3.364510059,3.583294868,3.448253651,0.0002602092767,3.294080019,3.680864334,3.431225538,0.0002622491132,3.289061546,3.716561079,3.464732707,0.0002600771477,3.181197405,3.483845472,3.350229581,0.0002599638926,3.171411037,3.48711133,3.316660563,0.0002608437474,3.167157412,3.653548717,3.386096815,0.0002592738577,3.206502438,3.725596428,3.495814323,0.0002611460974,3.359407902,3.92311883,3.609000027,0.0002587516113,3.371872663,3.638332129,3.466959417,0.0002627742191,3.1490376,3.559461832,3.374870996,0.0002630496044,3.162051439,3.411185026,3.298200965,0.0002632265265,3.120060682,3.447971106,3.282102784,0.0002625459868,3.205530882,3.426513433,3.307731609,0.0002613356434,3.188626051,3.529209852,3.367891669,0.0002637581056,3.406029463,3.679025412,3.544489463,0.0002641065463,3.275367737,3.682126522,3.427665691,0.0002622553147,3.405818701,3.635156393,3.531282365,0.0002650680472,3.375887394,3.638666153,3.531106631,0.0002631804358,3.479322433,3.716704607,3.588876665,0.0002620136802,3.489181519,3.640235424,3.562028031,0.0002625399162,3.543263674,3.756373167,3.662183344,0.0002630658588
-73.75,38.25,10.52421665,14.80610752,13.64944562,0.0001902946163,8.58460331,13.57811928,10.29467114,0.00023283121,8.520985603,13.17993641,10.15519595,0.0002206360053,9.189401627,12.71844101,10.60604461,0.0002174194924,9.058638573,11.34660912,10.01299922,0.0002168180957,9.325240135,14.70018291,10.47779171,0.0002140546349,9.702870369,13.63576984,11.8150835,0.0002076880155,9.196505547,12.61355877,10.779754,0.0002185076337,9.8162117,14.3753767,11.50168856,0.0002055421864,9.755207062,12.25384903,11.05563593,0.0002109414175,8.940889359,12.49905109,10.36856906,0.0002118982217,10.19656181,13.65748787,11.37967038,0.0002056273418,8.67171669,12.50745678,10.29540173,0.000230585231,8.588006973,11.1649456,9.707815091,0.0002266626519,9.599780083,12.83817387,11.11501137,0.000211651745,9.770866394,12.77556801,10.66721026,0.0002194904361,8.623708725,12.6736393,10.57387956,0.0002139657348,10.01311874,12.63982773,11.44482668,0.0002058704728,9.800652504,13.49317455,11.24135017,0.00021379807,9.487837791,12.68067265,11.07633082,0.0002136924486,10.3449955,13.75305748,11.51428382,0.0002076718132,8.802310944,13.05722523,10.62040671,0.0002089233203,9.766014099,12.31527233,11.15781188,0.0002086001502,8.719790459,11.37020683,9.785244703,0.0002165016473,7.983904362,10.97194767,9.00003159,0.0002258263873,8.978672981,11.2739048,9.965172609,0.0002161321415,8.979029655,11.50121498,10.23151525,0.0002136146225,7.994565964,12.11565208,9.937819719,0.0002105461996,8.427931786,10.59357548,9.62566487,0.0002112367292,8.648575783,11.11388493,10.01192729,0.0002145441443,7.269454479,10.7981329,8.714010715,0.0002278262158,8.630670547,11.48704433,10.10674636,0.0002113230051,9.149435043,11.04544353,10.19534842,0.000209606232,9.166304588,11.42062283,10.09731658,0.0002164555529,8.998562813,13.08091927,10.73429902,0.0002136615852
-74.25,38.25,6.868800012,18.91817893,14.98527331,0.0002076754955,6.85305168,14.09822172,10.1306277,0.0002669105066,5.042450422,14.97686927,9.10783784,0.0002709729853,7.541926979,13.59225412,10.12151763,0.000263377532,6.992043358,13.65321006,9.691813266,0.0002642773758,7.211578607,16.14523978,10.06700022,0.0002626729456,7.578658069,13.95853699,10.93149562,0.0002605695922,5.955141514,13.7146562,9.495598389,0.0002726696285,7.21889725,16.92898327,9.980917024,0.0002573616819,6.650946592,12.84320271,9.476098226,0.0002618303393,8.33254196,14.07982001,10.19468785,0.0002563054425,8.722235909,15.14034177,11.0169687,0.0002535033424,7.56804872,13.73148911,9.724761378,0.0002739588854,6.00267227,12.12198118,8.698507021,0.0002730599871,6.081491752,15.67360122,9.870790463,0.0002663471007,6.659316621,15.38642925,10.18164946,0.000267146667,6.273745194,12.71884247,8.877199281,0.0002678786412,8.54107924,13.51639024,10.66950811,0.0002502492919,7.714088156,13.54461054,10.29166009,0.0002587858642,7.910724713,14.59277829,10.69883859,0.0002580482978,7.106670556,14.3432392,10.45381763,0.0002591647466,6.328691095,14.06431772,9.531067415,0.0002633109848,9.314625519,14.80488854,11.00955107,0.0002541290047,5.16791047,12.78646399,8.843141974,0.0002661011197,5.603899434,11.79763144,8.273547586,0.0002774848874,6.244034976,12.14007207,8.470021582,0.0002714339103,7.364105556,12.21206187,9.239365174,0.0002610795035,7.183503537,12.11877704,9.429364904,0.0002597942321,8.802422831,12.95998747,10.02302866,0.0002478500275,6.659519693,13.71540921,9.321489883,0.0002613675839,5.575860824,11.61282715,7.980043214,0.0002724655803,7.06800819,12.47498935,9.090851389,0.000256202366,9.299891123,13.33191747,10.35317399,0.0002483446098,7.072868596,13.48406492,9.573043237,0.0002594511363,6.790774747,12.81241873,9.728276033,0.0002604407589
-74.75,38.25,1.623442258,22.74949887,13.829971,0.0002427017908,4.666063121,22.09683164,11.82255563,0.000269508305,5.08388192,18.83795984,11.39493915,0.000273304851,6.019790153,19.2402966,12.11360772,0.000271549779,6.278848906,18.31337385,11.14987232,0.0002726012875,4.971728404,19.72247458,12.03037416,0.0002708153745,5.802788214,18.34859512,11.89131402,0.0002716503113,4.209223735,16.1350923,10.50298751,0.0002825566039,5.753635411,17.98078011,11.08503905,0.0002720695204,5.179262713,17.75694569,11.107925,0.0002741404357,5.613445356,21.80256499,12.63234251,0.0002628767808,7.347894908,16.45759666,12.0000869,0.0002662968739,6.227770647,18.22503183,11.67580431,0.000273116187,4.559735744,15.33333681,10.31543656,0.0002842665903,4.167455691,19.29159692,11.21507559,0.0002740136974,5.908509596,22.61626869,12.79602949,0.0002632774795,3.805354121,18.00932477,10.41718253,0.0002797526765,6.398369214,17.73102188,12.09041154,0.0002668416301,6.217208171,17.16894788,11.82712239,0.000270293697,5.850021509,21.92167006,12.71553325,0.0002645136763,5.764110758,18.20060503,11.99931047,0.0002670511695,5.11867271,17.78432308,10.7609599,0.0002725870056,8.279470039,21.45271046,13.20465211,0.0002622976677,4.43655122,18.47627605,10.56898132,0.0002714177494,4.075792545,19.22237755,10.48367857,0.0002778829281,4.008135884,16.69616399,10.58743939,0.0002781189981,6.319727992,19.89818228,11.47954931,0.0002696714218,5.700809103,16.45352242,11.35843078,0.000269062304,7.534670795,19.12668342,11.75157355,0.0002596977397,5.336511629,20.19468207,11.05802015,0.0002651671495,3.776109079,16.77697306,9.686627326,0.0002746808459,4.451418197,17.44350706,10.79623804,0.0002686580581,7.881946809,16.1985776,11.96623751,0.000261499966,5.350404968,18.56028725,11.10539535,0.0002640585267,4.898235068,19.29043653,11.37148305,0.0002686954137
-75.25,38.25,-0.6870023608,24.87430763,14.42669915,0.0002525575864,1.894412875,22.86278915,13.41359134,0.0002635839943,3.380996466,22.3838253,13.75536569,0.0002626736993,4.679049015,24.13974953,14.18582662,0.0002640229747,3.764308691,23.54674911,12.91471483,0.0002681578638,2.790980816,22.45516586,14.19155606,0.0002617629179,4.193386555,23.09931564,13.58151877,0.0002622973625,2.471619129,23.39803505,12.80241247,0.0002706797131,4.31428051,19.68970871,12.3794775,0.0002697979786,4.940839291,24.69371796,13.73556503,0.0002660424058,3.905611992,25.19074821,14.84390604,0.0002571657339,5.874183655,22.54525757,14.63391542,0.0002577136862,4.38182354,23.34968376,13.38326597,0.0002638591868,4.2377038,22.305233,13.23638026,0.0002682435297,2.852575064,21.44003868,12.67731063,0.0002715664899,3.748050213,23.89949608,13.90546441,0.0002605599742,2.831156254,24.02919197,12.85919541,0.0002718107025,5.269331932,23.79127121,13.85164861,0.0002624975095,5.519138336,24.13532066,14.35152201,0.0002580374348,5.485262871,22.73244476,14.18438236,0.0002609689885,3.359560728,23.22829628,13.74954595,0.0002638792515,3.395559788,21.85379601,13.04305065,0.0002561046858,6.517620087,24.21892548,15.09013168,0.0002561011412,2.175022602,20.39752197,11.82034012,0.0002667277853,2.171736717,23.00297928,12.61868401,0.0002665033571,2.772782803,23.28246117,12.9453967,0.0002632503662,5.861528873,22.28847122,13.05312808,0.0002588416828,3.3517735,23.55749512,13.81319171,0.0002612924351,6.483764648,22.28659439,13.3735371,0.0002544981144,4.16554594,21.96545029,13.1749411,0.0002613087612,2.454325199,24.03363991,12.11403086,0.0002612573214,2.622220993,20.95581245,13.13917317,0.0002562364364,6.705162525,21.70003891,14.51776242,0.000253611642,5.088525295,22.40568352,12.78887935,0.0002582144807,3.32253623,23.39527321,13.16152213,0.0002584283684
-72.75,38.75,2.91499567,3.48515892,3.073171789,0.0002639192918,3.13564086,3.590070248,3.400115291,0.0002654932759,3.354149342,3.594613552,3.471600612,0.0002627954357,3.481757402,3.620015383,3.553491692,0.0002615028473,3.388991356,3.639575481,3.565637648,0.0002638678003,3.507126331,3.641962767,3.562057853,0.0002606646788,3.445285082,3.656323671,3.55600216,0.000259814556,3.451405287,3.631370783,3.561704695,0.0002578961163,3.570277929,3.752551079,3.674145301,0.000258894887,3.466435909,4.0440979,3.677200854,0.0002580635531,3.478564501,3.884994984,3.685634712,0.0002582637171,3.278432608,3.685907602,3.433498243,0.0002601769011,3.413172483,4.070816994,3.686518729,0.0002577943499,3.404611826,3.960374832,3.57236884,0.0002615218255,3.459434509,3.685957909,3.555547198,0.0002588674009,3.375319719,3.801862478,3.529732804,0.000260972658,3.376806021,3.806456566,3.566102167,0.0002583169529,3.261826992,3.613845348,3.454486708,0.0002582780216,3.214251995,3.546149492,3.404676894,0.0002596814981,3.321414948,3.803176403,3.50882709,0.0002576412468,3.340002298,3.926206112,3.654780487,0.0002588824476,3.51423645,4.156150341,3.745790203,0.0002564393944,3.459015369,3.713817835,3.580020269,0.00026110761,3.264300108,3.73559165,3.485563219,0.0002609068858,3.280149937,3.529564142,3.421618382,0.0002613514662,3.202381372,3.506994009,3.406408409,0.0002607607603,3.293339491,3.556772947,3.426324924,0.0002597764178,3.350839138,3.673550844,3.501076897,0.0002611491679,3.512217522,3.788460255,3.655678054,0.000262068815,3.448629618,3.838557243,3.591259321,0.000259802992,3.490745783,3.736639977,3.63632822,0.0002635238173,3.290032864,3.744900703,3.580996037,0.0002625244864,3.589124918,3.825193644,3.70084695,0.0002604313898,3.611472368,3.794980764,3.692575097,0.0002604650799,3.742466211,3.966453791,3.821614683,0.0002598318291
-73.25,38.75,10.36777496,14.49089718,13.12268673,0.0002085499357,8.101308823,13.69771671,9.890061378,0.0002464874888,6.894744873,12.96361923,9.150950551,0.0002501601945,8.624074936,12.03921318,9.937317769,0.0002407207333,7.957579613,11.73574924,9.54359889,0.0002391554893,8.649830818,14.33971214,10.22394331,0.0002372341587,9.260354042,12.94672585,10.97621489,0.0002376312308,7.3296175,13.27519894,10.66506497,0.0002378242655,8.293304443,11.86136723,9.822897673,0.0002352302399,7.705717087,12.84806728,10.42888848,0.0002308913184,8.370278358,12.83345032,10.04573552,0.0002267881209,9.650595665,14.75406837,11.3804098,0.0002233609218,7.734064579,12.81788063,9.527934392,0.0002547110501,7.836168289,11.90965652,9.316248099,0.0002440660719,8.417229652,14.0028038,10.40911325,0.000235635666,9.175065994,11.95948124,10.24481901,0.0002408968564,8.054431915,13.29102802,10.39836828,0.0002340863054,9.636979103,14.61395836,11.43299627,0.0002260523118,9.060564995,13.72229671,11.0695409,0.0002308700969,8.334480286,12.72208309,10.15593473,0.0002379329041,9.085744858,14.66371346,11.27370636,0.0002271716294,8.028391838,14.73072147,10.17373419,0.0002304248943,9.656644821,12.5611887,10.86797698,0.0002304762699,7.683984756,11.60033035,9.103699446,0.0002388170396,7.176874638,11.38525772,8.342879574,0.0002512890666,7.218725204,10.78349781,9.033284227,0.0002421222962,7.511519909,11.93214512,9.613920887,0.0002352132651,7.75744009,11.57357502,9.359270533,0.0002314813585,8.007608414,12.70618153,9.779405753,0.000228521271,7.987524033,11.26855564,9.35776631,0.0002367330126,6.672966957,11.67884541,8.382507722,0.0002453197437,8.14977932,11.23954391,9.225506783,0.0002350003136,8.715884209,12.36002064,10.30341387,0.000222804579,8.397556305,12.4896946,9.939289649,0.0002323341311,8.260831833,11.72219658,9.710162719,0.0002341774052
-73.75,38.75,6.804714356,17.82483916,12.18645244,0.0002386341882,6.655553904,13.24197425,9.560183786,0.0002732675499,4.747303342,13.60231518,8.25073507,0.0002819551453,7.739686072,14.10072212,9.818762117,0.0002702249703,7.222999298,13.90849665,9.168733246,0.0002742842419,6.12392037,14.47573163,9.417773499,0.0002725833122,6.466636895,12.78349206,9.65969003,0.0002745750656,6.104751032,12.8859068,8.888556872,0.0002842787293,5.829396696,12.06254728,8.429950361,0.0002766627231,6.474462005,12.82030978,8.751238003,0.000273876687,7.353830389,14.03890031,9.416955492,0.0002648963016,7.275162613,14.38779919,10.02021831,0.0002670592388,6.373587783,12.65843274,8.941818299,0.0002819322171,5.654563717,10.84840309,8.164759959,0.0002823417596,5.636935417,12.63109625,8.696097114,0.0002782801969,7.031172331,12.48801802,9.42324541,0.0002777926656,5.676983244,11.08417143,8.311173111,0.0002774256618,7.90746894,12.94829785,9.695555168,0.0002661952866,8.093084691,13.28313331,9.933878763,0.0002717149401,7.649424712,11.83831718,9.690903608,0.0002730954076,6.835517368,13.26518226,9.416232304,0.0002727070029,6.303484707,14.61779079,9.113905744,0.0002748440826,8.732762549,13.9310287,10.25432384,0.0002633851305,5.666544894,10.21035927,8.124294456,0.0002792043558,5.300662394,12.37056165,8.004228995,0.0002827950278,5.792289977,10.67467804,8.069277501,0.0002814772149,6.695359247,11.85766268,8.537802137,0.0002738079015,6.07761214,12.72022842,8.839837567,0.0002730381464,7.969177642,13.20081704,9.535706181,0.0002606770192,5.895432997,13.29586881,8.932618091,0.0002690239963,6.09319209,11.59807215,7.945395686,0.0002781936826,5.14031663,12.55911706,8.320332167,0.0002677518726,8.659902718,12.77663722,9.902554756,0.0002574798469,7.298869309,12.12279344,8.966793424,0.0002667990437,6.322424822,13.52145663,8.953714521,0.0002676778322
-74.25,38.75,2.698287038,17.42209416,11.78564234,0.0002466062615,4.119905601,15.56841996,10.00562239,0.0002756678058,4.452727431,15.91924013,9.422405406,0.000279428929,6.539089135,16.52961705,10.58606752,0.0002727064654,6.020691458,16.65809708,9.846497158,0.0002763694779,5.287398609,15.12809793,10.19888653,0.0002759007047,5.233527214,14.52550711,10.27824888,0.0002749573909,4.460298753,12.67803036,9.050225077,0.0002864167148,5.981899975,13.57764861,9.328118161,0.0002774286129,5.196796286,12.24373118,9.035229486,0.0002739741161,7.183740659,14.82202552,10.38844526,0.0002683519455,7.57238602,14.33050324,10.57006831,0.0002685318027,5.339169503,16.40851015,10.24416896,0.0002772581812,4.014164261,11.30901812,8.583413806,0.0002866622789,3.791060117,15.12939862,8.919208741,0.0002835442094,5.133011382,14.71040978,10.41903046,0.000273053657,4.183981854,15.54534748,8.764474769,0.0002803450569,7.0634541,13.52477039,10.16558081,0.000267313169,6.738084862,13.06239004,10.08101113,0.0002728122805,5.962438961,14.58324301,10.64606607,0.0002690914146,6.189009666,13.09280931,9.848293055,0.0002697793896,4.943084516,15.54162157,9.068140716,0.0002784870736,8.154256632,16.23849078,11.05100258,0.0002647161017,3.847156118,11.7580448,8.535069232,0.0002789038358,4.043483358,14.43901888,8.829267223,0.0002791505623,4.547384639,13.35567501,8.995868433,0.000278685131,6.137271049,13.49712543,9.577847619,0.0002703636045,5.882425243,14.44545292,9.560340472,0.000269968104,7.866729065,14.52773423,10.51182362,0.0002574305156,5.434694032,13.94126445,9.325892552,0.0002635508614,4.305132633,12.06662632,8.233059036,0.000274685219,4.347602094,13.24452937,8.7373511,0.0002663499094,8.264961072,13.83095302,10.48539448,0.0002551070705,5.446807965,15.25419817,9.619184242,0.000266415781,4.959280037,14.09565388,9.531334639,0.0002672131062
-74.75,38.75,-0.7535841885,24.17291829,12.97055105,0.0002616833221,2.306807821,22.31321598,12.2183077,0.0002688779269,3.573897264,19.69601482,12.41012431,0.0002702229031,4.663375259,22.04101116,13.13796845,0.0002677097775,3.850988099,21.47494238,11.88287243,0.0002735965291,2.844325725,21.38846441,13.02264907,0.0002676299962,3.613555008,21.47615231,12.3248222,0.0002714971742,2.431703689,20.98532095,11.29497022,0.000278778158,4.190701518,17.86957666,11.43280065,0.0002746458671,4.524049997,21.70508571,12.31300866,0.0002717055647,4.097928259,23.31797391,13.55728604,0.0002625864704,6.040946502,20.97084736,13.26431233,0.0002631069911,4.115229208,20.6733868,12.31334757,0.0002716966068,3.770577574,19.65780669,11.53771903,0.0002782480833,2.203371889,20.12457316,11.24543537,0.000278970245,3.877823433,23.3793148,13.15247625,0.0002665395838,2.52605951,22.33348387,11.53095826,0.0002779057904,4.757355447,21.07103717,12.76707762,0.000268003773,5.396759015,21.67351503,12.9415014,0.0002669897058,4.871283735,22.20031023,13.16852446,0.0002655329626,3.563446929,21.60301664,12.64696539,0.0002681792295,3.00153259,19.64922513,11.86889292,0.0002715439421,6.643359409,23.36323533,14.00713819,0.00026073695,1.999528072,19.67011438,10.91954909,0.0002770633836,1.861731738,21.30289969,11.42133009,0.0002761768967,3.260388264,20.27165125,11.58192555,0.0002751607115,5.21752084,21.74743507,12.13402338,0.0002693233635,3.140912598,20.91467318,12.1777219,0.0002690933946,6.328933521,19.56866142,12.23673965,0.0002629251042,3.492056493,21.68749854,11.93995671,0.0002664948053,2.378744327,21.4794708,10.96102505,0.0002729998088,2.702774076,20.58798444,12.03063955,0.000268420595,6.425591901,18.90866744,13.23016487,0.0002576333318,4.936466453,18.56467951,11.57633809,0.0002658727781,3.033374267,21.5179189,12.07164916,0.0002672952649
-75.25,38.75,-0.8944836855,26.05971146,14.77978783,0.0002604802787,1.135303617,25.32047081,13.84213788,0.0002636352183,2.429495096,25.91747856,14.51264731,0.0002630920462,4.448248386,25.46222878,15.01477142,0.0002611215386,2.765023947,24.9124527,14.13366475,0.0002665319322,1.899447083,25.62875175,14.87538172,0.0002622031716,3.533773422,25.50481415,14.69319703,0.0002625582662,2.099983454,25.79539108,14.12977539,0.0002674184325,3.241733789,23.62742996,13.81151845,0.000267137509,4.321688652,26.07570457,14.72984242,0.0002633916132,2.880983591,26.42462349,15.21517676,0.0002596499095,5.17834568,25.71590233,15.51999052,0.000257421143,3.906460285,25.39966583,14.4180845,0.0002637832016,3.649522781,25.94471169,14.75579453,0.0002634552366,2.360829592,23.0816021,13.77901773,0.0002681253936,3.019516468,25.35210991,14.76427921,0.0002629894771,2.397660255,25.10669327,13.85846915,0.0002694989307,4.618750095,25.72356987,14.46771971,0.0002646777126,5.764140606,25.66488075,15.44218679,0.0002589874615,5.346149921,26.70977211,15.02467167,0.0002613143576,2.924680233,25.03140831,14.60066577,0.0002638043273,2.400484085,24.77886772,14.68388361,0.0002632757241,5.754863262,26.56427574,15.5905271,0.0002566269771,1.446289897,23.08852005,13.63527722,0.0002689169014,1.532261848,25.22294044,14.2551888,0.0002666770209,2.726365328,26.16752052,14.38426799,0.0002663853544,5.259575844,23.90163422,14.66615538,0.0002610989177,2.352423429,25.72547913,14.88671126,0.0002619297617,5.741122246,23.92244148,14.81799606,0.0002581933271,3.31946516,25.05483246,14.66045519,0.0002627572527,2.13106823,24.75676918,14.21762621,0.0002664141078,2.019466877,25.53256607,15.22597118,0.0002598121003,6.086297512,26.1691761,15.87059255,0.0002549591384,4.493319988,24.29564095,14.30967915,0.0002626391676,2.598861694,24.98023987,14.60198247,0.0002641569748
